;Unnamed: 0;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
1556;9556;2018-03-08 22:18;https://instagram.com/p/BgE7lgSAa77/;0;2.0;26.0;lilyana.1975;51.916698;4.5;     # ;26.0;2018-03-08 21:18:29;test voor les auto rijen
1557;9557;2017-08-08 21:14;https://instagram.com/p/BXi06QfgqR9/;+;0.0;18.0;cherished_touch_nailsandbeauty;;;Acrylnagels opvulling. Verschillende kleuren met daar overheen Aurora Pigment                           ;18.0;2017-08-08 19:14:50;cherishedtouchnagelstudio cherishedtouchnailsandbeauty nagelstyliste nailtech arnhem lillynails lilly_nails_nederland_benelux aurorapigment auroranails nails nailstagram nailaddict nailspassion lovenails instanails lovelynails perfectnails passionfornails manicure gellac gelpolish acrylicnails acrylnagels sensationail pinkgellac
1560;9560;2017-09-10 12:04;https://instagram.com/p/BY20MhqArXB/;+;12.0;70.0;safia043;;;Thank you my besties for a great  birthday party!  Love you                  ;70.0;2017-09-10 10:04:47;fotooftheday party birthday instagood instadaily children happy maastricht bffs fun instagram friends holland swag weekend sunday saturday mybirthday
1561;9561;2018-01-16 23:24;https://instagram.com/p/BeBulHGlFKh/;+;0.0;17.0;dizayn_reclame_en_decoratie;;;Supervlaai Veghel bedankt voor de bestelling. De nieuwe menu/dranken liggen klaar voor gasten. Wij wensen zij heel veel succes in 2018  Supervlaai Veghel siparis icin tesekkurler. 2018’ de bol kazanclar dileriz @melekduman      ;17.0;2018-01-16 22:24:20;taart koffie gebak pasta kahvekeyfi gezelligheid
1562;9562;2018-03-29 18:20;https://instagram.com/p/Bg6eOgblsDR/;0;0.0;26.0;bistrovelvet;51.982677;5.915067;New Dish! 'Schelvis Curry'         ;26.0;2018-03-29 16:20:56;haddock rhubarb greenpeas harissa cabbage instafood greatfood ginneo amsterdam
1563;9563;2018-02-05 16:09;https://instagram.com/p/Be0cuD1AWPG/;0;0.0;22.0;groenlinksassen;53.0;6.55;Campagneposters plakken!      ;22.0;2018-02-05 15:09:32;Verandering gr2018 groenlinks assen gemeenteraad GroenLinksAssen
1564;9564;2017-04-12 23:34;https://instagram.com/p/BSzPGZ7BZcs/;0;0.0;18.0;t3_rijnhaven;51.903435;4.496919;Speel uw Loten bij  en maak kans op de   van 23,6 Miljoen         ;18.0;2017-04-12 21:34:33;t3rijnhaven lotto jackpot t3rijnhaven erasmusbrug luxortheater ssrotterdam katendrecht t3rijnhaven rotterdam rotterdamzuid 010
1565;9565;2017-02-27 22:30;https://instagram.com/p/BRB7sDHBkmZ/;0;1.0;15.0;kruumie;;;Dagzoveel .  =   ;15.0;2017-02-27 21:30:45;morgenwerken bestkut beste vastelaovend jocus venlo joeks
1566;9566;2017-02-10 10:57;https://instagram.com/p/BQU649fl17d/;+;7.0;84.0;houseofdjsbreda;;;HOUSE of DJ's overhandigt artwork aan @dannic! Hij staat al vier jaar op rij in de DJ Mag top 100, is eigenaar van zijn label @fonkrec en heeft diverse samenwerkingen met grote dj’s. Er zijn weinig dingen die Daan Romers, beter bekend als Dannic, niet heeft gedaan. Zijn dj carrière heeft in een relatief korte tijd een enorme boost gekregen en is daarom niet meer the one to watch, maar uitgegroeid tot een gedoodverfde headliner. Als Bredaas initiatief was het dus ook een kwestie van tijd om hem ons welkende artwork ‘HOUSE of DJ’s signature’ te overhandigen! Thumbs up als je hoopt op een goede samenwerking voor in de toekomst!           ;84.0;2017-02-10 09:57:57;houseofdjs dannic groovyhouse fonkrecordings signature artwork djmag headliner onetowatch breda
1568;9568;2017-12-05 09:07;https://instagram.com/p/BcUDH3RFcfP/;0;0.0;71.0;politiekatwijk;;;Sinterklaas afgezet bij de Duinroos    ^JV;71.0;2017-12-05 08:07:23;katwijk instapolitie 247
1570;9570;2018-03-18 12:44;https://instagram.com/p/Bgdp2ebDTut/;0;0.0;50.0;onze_lin;51.516701;5.0666699999999985;Hoe dan???? @jannekevandeven @topcumahmut                      ;50.0;2018-03-18 11:44:32;hoedan gym lenig goirle zondag sunday nichtje gezelligheid sundayafternoon thedayafter loveher cutie sweetie schatje dieisniegoe family cousin evim home together samen friends
1571;9571;2017-04-14 19:49;https://instagram.com/p/BS3-6deByDk/;0;1.0;18.0;xtended_;51.68922;5.30663;          ;18.0;2017-04-14 17:49:19;haar weaving hairartist extensions instagram denbosch realhair virginhair wefts haarbundels haarsalon
1572;9572;2018-01-19 19:48;https://instagram.com/p/BeJERgun5mc/;0;1.0;56.0;robk1964;;;Zuiderstrand Den Haag The Hague, The Netherlands              thehague4you                ;56.0;2018-01-19 18:48:35;Netherlands strand zuiderstrand denhaag kijkduin beach Westduinpark thehague thehague_070 catch_holland europsfinest running duinen shadow thunderstorm zoomnl hardlopen onweer hagel hetstillestrand europesfinest orbearth global_captures canonwhatelse dutchconnextion bornsandydevotional europesfinest thehaguedaily waves branding
1573;9573;2017-05-15 19:49;https://instagram.com/p/BUHzkeHg4rq/;0;15.0;575.0;wim.de.vos;51.967735;5.8068620000000015;                       ;575.0;2017-05-15 17:49:26;instawalkrws sluis stuw stuwensemble sluice weir rhine lek rijn nederrijn waterveligheid rijkswaterstaat geldersestreken gelderland driel buitengewoon_gld stairway stairsandsteps rsa_stairs stairstare photomission_220
1574;9574;2017-06-26 00:26;https://instagram.com/p/BVx37I2gGDC/;0;0.0;38.0;basti.s.boys;52.065411;4.27919; June 26th 2017 by @thebaseballsofficial .         ;38.0;2017-06-25 22:26:59;story thebaseballs tbb parkpop parkpopfestival denhaag netherlands summerfestival openair whoopwhoop
1575;9575;2018-02-28 12:49;https://instagram.com/p/BfvUKdygjIF/;0;0.0;10.0;wilkoelsinga;51.563305;5.0434199999999985;      ;10.0;2018-02-28 11:49:58;ijs ijsvijver ijsvandalisme jeugdvantegenwoordig nietovereennachtijs takkenbende tilburguniversity
1576;9576;2018-03-03 11:14;https://instagram.com/p/Bf23qg9FpjH/;+;6.0;243.0;marijkevduuren;;;‘Wil degene die mijn conditie heeft gestolen terwijl ik in bed lag, deze zo spoedig mogelijk terugbrengen?’            ;243.0;2018-03-03 10:14:51;hebhemnodig alstublieft dankuwel hardlopen zachtlopen griep tweewekennietgelopen instarunners koudbuitenjoh friswindje strava hengelo
1579;9579;2017-05-24 19:20;https://instagram.com/p/BUe7XGogDTz/;+;3.0;31.0;rdb.bouwservice.onderhoud;53.0;6.55; Wasemkap/afzuigkap  montage  ••••••••••••••••••••••••••••••••                            •••••••••••••••••••••••••••••••• www.facebook.com/RdB.bouwservice.onderhoud info@rdb-bouwservice.nl ••••••••••••••••••••••••••••••••;31.0;2017-05-24 17:20:03;inbouwen schilderwerk kitwerk sluitwerk deur deurbeslag onderhoud woning klus allerlei klussen klusbedrijf vastgoed vastgoedservice bedrijf allround timmerman timmerwerk renovatie Assen Rolde Drenthe RdB RdBbouwservice
1581;9581;2017-08-13 20:25;https://instagram.com/p/BXvnSrmjSf-/;-;0.0;27.0;madelonvergunst;53.224312;6.565639999999998;@kevinspithorst Doooooooei!     ;27.0;2017-08-13 18:25:57;oudegasfabriek familygoals groningen lekkerweer farwewell
1582;9582;2017-04-01 20:30;https://instagram.com/p/BSWlVjLFpmJ/;0;54.0;15856.0;buddyvedder;52.494404;5.075753;Finalisten onder elkaar! Even bijkletsen met @showkeestol!  ;15856.0;2017-04-01 18:30:53;Volendam Gezelligheeeeeeid
1583;9583;2017-09-07 00:03;https://instagram.com/p/BYtzTPrHJAK/;0;1.0;75.0;your_boy_hardwell;;;Hardwell on air  @hardwell                            ;75.0;2017-09-06 22:03:48;hardwell hardwellonair gohardwellorgohome teamhardwell revealedrecordings airplane traveling hardwellandfriends godofmusic ultra ultramusicfestival tomorrowland edc edm dutch Electrohouse Techhouse Bigroomhouse Progressivehouse Futurebass Trapmusic Hardstyle Netherlands Breda DJ musicproduction musicsynthesis musicstudio
1584;9584;2017-12-31 14:59;https://instagram.com/p/BdXoCRXHQXN/;+;8.0;87.0;nidalhafil;51.916698;4.5;| Keroncong Untuk Ana  Tribute to Sifu M. Nasir • Jamming New Year with the two eras • Vocalist : Ibunda Zaitun & Anakanda Alin (@luvlyreenbeauty)  • Studio Jalan Ampas, Rotterdam  the Netherlands •                             ;87.0;2017-12-31 13:59:32;alindhafil keronconguntukana mnasir family jamming music keroncong ukulele guitar cajon cover song classical oldies homestudio enjoy fun relaxing weekend holiday newyear 2018 rotterdam netherlands holland malaysia hardrock live amateur
1585;9585;2017-12-20 18:05;https://instagram.com/p/Bc7oo3gHE6D/;0;0.0;7.0;niels_arnhem;51.983299;5.91667;Winter in Arnhem.    ;7.0;2017-12-20 17:05:35;arnhem winter winterinarnhem musispark
1586;9586;2017-08-16 07:02;https://instagram.com/p/BX15uJXj_aS/;+;33.0;581.0;fast_and_fit_food;41.900002;12.5;Breakfast: buondì! ieri sera abbiamo fatto tardissimo, c'era un incendio  a pochi metri da casa, è stato attenuato e si è ripreso più volte, finché è stato fermato proprio quando a dividerlo da noi c'era solo la strada per fortuna è passata inizio con pancake glutenfree uva nera cannella e zenzero 🥞più crema di nocciole @damiano_organic Ricetta su Fb Happy day Breakfast with ginger, cinnamon and grape glutenfree pancake 🥞plus hazelnut butterrecipe on Fb  * * * * * * ;581.0;2017-08-16 05:02:26;healthybreakfast iifymitalia colazioneitaliana dietaflessibile anoressiaitalia palestratime gymstyle healthylifestyle healthyeating foodstyling foodstyle fitnesslifestyle colazionetime mangiaresano mangiarebene dietasana alimentazionemediterranea alimentazionesana eatcleantraindirty deliciousbreakfast dimagriremangiando nonmangiostranomangiosano fitgirl coffeetime goodmorning healthyisbetter pancakeday pancakelover pancakeporn
1587;9587;2017-11-29 15:00;https://instagram.com/p/BcFOzjMlj0z/;+;1.0;77.0;supyo_boston;-0.12433;-78.359871;On Day 6 of our Nature Meets Adventure in the Galapagos Islands Retreat we will Day trip (by boat) to North Seymour Island – this island is a popular nesting ground and our Naturalists will find the best spots so get your birding eyes on and cameras out for: -Great frigate birds -Blue footed boobies -Land iguanas -Sea lions (and more sea lions:)) We will also enjoy a fabulous Lunch onboard and post lunch siesta! .                     ;77.0;2017-11-29 14:00:51;galapagos galapagosislands travelgram adventuretravel galapagosjogos yogatravel yoga retreat wherewillyogatakeyou explore nature sealions iguanas tortoise charlesdarwin ecuador neverstopexploring getoutside worldtravel natgeo nationalgeographic
1588;9588;2018-01-31 17:04;https://instagram.com/p/Benq_HXAJHF/;0;0.0;44.0;truly_mccoy;51.916698;4.5;Definitely the fastest way to get around the big harbour / dockland !  Love it. . . . .             ;44.0;2018-01-31 16:04:04;watertaxi rotterdam ig_netherlands ig_rotterdam docklands living_europe hotelnewyorkrotterdam ssrotterdam holland funtimes explore city igers
1589;9589;2017-11-02 07:33;https://instagram.com/p/Ba-6L-Ult1f/;+;44.0;265.0;_martines.world_;52.400894;4.893488;Urban art 🤙           . . . .                     ;265.0;2017-11-02 06:33:51;amsterdam amsterdamcity iamsterdam hometown netherlands holland igersamsterdam iloveamsterdam streetart ndsm wanderlust worldexplorer travellife travelphotography travelgram travel travelgirl instapassport instatravel aroundtheworld discoverearth lovetheworld beautifulworld globetrotting globalnomads lonelyplanet natgeotravel city urbanlife capitalcities
1590;9590;2017-08-31 12:49;https://instagram.com/p/BYdJVS7go7n/;0;0.0;26.0;aimeeellenbroek;;;Hallo meneer de Giraffe ;26.0;2017-08-31 10:49:14;beeksebergen
1591;9591;2017-08-28 12:19;https://instagram.com/p/BYVXlvrDFyA/;0;1.0;68.0;barista_steve;51.441841;5.47917;Barista Steven  ~                      ;68.0;2017-08-28 10:19:53;latte latteart latteartist barista baristagram baristadaily baristalyfe baristalife espresso cappuccino coffee caffeine coffeeshop coffeelab coffeegram koffie koffietijd dutch 040 ehv eindhoven freepourart
1592;9592;2017-05-21 00:46;https://instagram.com/p/BUVNgz7ABHu/;0;0.0;17.0;thedingeman;;; ;17.0;2017-05-20 22:46:15;Oudhuisgenotendag noordwijk
1593;9593;2017-01-21 15:17;https://instagram.com/p/BPh4udMg0ea/;0;2.0;33.0;marloustode;51.584591;5.08712;Vandaag gaf ik een Coderdojo bij Bibliotheek Tilburg Wagnerplein.            ;33.0;2017-01-21 14:17:46;coderdojo tilburg codebrabant coding scratch workshop bibliotheek codingkids edx gamedevelopment gamesmaken
1594;9594;2017-10-12 08:36;https://instagram.com/p/BaI12L0F_Er/;0;0.0;34.0;livetodayutrecht;52.092049;5.12011;En deze. Korting in de winkel op een aantal unieke items. Kom gauw kijken voor het te laat is. Mooi keukenrek of boekenkast. Geeft sfeer aan je interieur.               ;34.0;2017-10-12 06:36:56;livetoday livetodayutrecht sfeermakers wonen green vintage keuken boeken inspiratie interieur kast utrecht utrechtcity india
1595;9595;2018-02-19 19:56;https://instagram.com/p/BfY53EHnb4G/;0;2.0;59.0;doyogabehappy;25.79528;-80.14241;Teaching Schedule w/o 2/19: . . .  MON 7.30am Sunrise Yoga @thestandard  MON 6pm 🤰Prenatal @modoyogamiamibeach  TUE 6.30pm 🤰Prenatal/ SlowFlow @atmanandamiami  FRI 7.30am Sunrise Yoga @thestandard  SAT 10am Yoga @ Belle Isle Park SUN 10.30a🤰Prenatal/ SlowFlow @atmanandamiami . . .                                 ;59.0;2018-02-19 18:56:50;vinyasa prenatal yoga postnatal yoga hatha poweryoga om miamibeach vinyasa slowflow igyoga yogaisforeveryone yogaenespañol yogadaily yogini doyogabehappy dowhatyoulove lovewhatyoudo namaste relax letgo mondaymotivation pregnancyjourney yogapath yogaisgood yogaismagic gettothemat startyoganow thetimeisnow getstarted
1597;9597;2017-03-27 15:54;https://instagram.com/p/BSJNxuqA35N/;+;0.0;37.0;lekker_brood;52.080601;4.31877;Wij zijn op zoek naar een fijne collega voor in de winkel! Voor meer info loop even binnen of mail naar info@lekkerbrood.nl          ;37.0;2017-03-27 13:54:53;maandag vacature werk denhaag job medewerker bakkerij winkel centrum
1598;9598;2017-08-17 03:19;https://instagram.com/p/BX4E_uWBxdj/;+;1.0;13.0;karinvermeer_prive;;;     #    @sandravermeerverhoeven ;13.0;2017-08-17 01:19:26;sisters holidayseason tilburg youngdutchgirls livemysister sannie sandravermeerverhoeven trowback
1599;9599;2017-12-01 21:34;https://instagram.com/p/BcLFatXjTq-/;0;0.0;6.0;brabantactueel;;;Dodelijk ongeval in Mierlo, fietser kom om het leven  , , , ,  https://wp.me/p8nLn8-cWJ;6.0;2017-12-01 20:34:16;Dodelijk Fietser Mierlo Ongeval VOA
1600;9600;2017-12-05 22:20;https://instagram.com/p/BcVd3jyDdwA/;+;11.0;567.0;dutch_aviation;;;@klm Boeing 777 rolling down the Runway 🤘                           ;567.0;2017-12-05 21:20:19;aviation aviationporn aviationdaily plane planeporn planespotting boeing boeinglovers airbus airbuslovers instaplane instaaviation dailyplane dailyplanepics eham schiphol amsterdam airplanespotting airplanes avgeek avpage avporn vliegtuig klm b777 boeing777 buitenveldertbaan
1601;9601;2018-01-27 00:15;https://instagram.com/p/BebkVEDgvbv/;0;0.0;24.0;boerenhofstededeoverhorn;;;T R O T S op ons team. Van links naar rechts Sally, Anieke, Irene, Diana, Diana, Carin en Annemiek voorop         ;24.0;2018-01-26 23:15:01;trots team boerenhofstededeoverhorn bedandbreakfast vergaderzaal weesp restaurant aaltje avondjeuit
1602;9602;2017-09-12 23:48;https://instagram.com/p/BY9OVJRhw5F/;0;6.0;107.0;yassmine_sq;;;            @manoush_officiel @ganni ;107.0;2017-09-12 21:48:36;pink flowers dress sparkles party boots fur leather museum denbosch noordbrabant degezelligste
1603;9603;2018-03-22 16:08;https://instagram.com/p/BgoUXoDhPRi/;+;0.0;9.0;instadrivenl;53.21670200000001;6.55;Auke geslaagd, blijf alert, parkeer eventuele incidenten op de achterbank. Wens je vele veilige kilometers, en bedankt voor de gezellige tijd. Groetjes Jantine   ;9.0;2018-03-22 15:08:28;Instadrive Groningen Rijbewijs
1604;9604;2017-10-08 21:50;https://instagram.com/p/BZ_9cmMFX2t/;+;0.0;70.0;tyni1;;;DBC 6455 komt met gesloten bak wagens door station Dordrecht                     ;70.0;2017-10-08 19:50:11;db dbc dbs diesel fuel power 6400 6455 railway spoor ddr dordrecht geel grijs yellow grey gesloten wagens wagen happytimes happy
1606;9606;2017-06-22 10:56;https://instagram.com/p/BVosvfqH-Ya/;+;1.0;68.0;yvonnedieseraadx;;;Warm  wij doen het rustig aan vandaag, fijne dag .                       ;68.0;2017-06-22 08:56:06;woonideeën wooninspiratie witwonen wonen binnenkijken vtwonen vtwonenbijmijthuis interieur interieur123 interieurideeen interieurinspiratie interieurstyling interieurdesign myhome2inspire schelpen texel interior interior2you interior123 interior4all interiorwarrior interiorstyling interiordesign
1607;9607;2018-01-12 12:50;https://instagram.com/p/Bd2S4CknQzE/;+;0.0;6.0;mpact.enschede;;;TRANSACTIONELE ANALYSE - VERVOLG  Start: maandagmiddag 22  13.00 tot 15.30 uur.  Ben je enthousiast geworden door de basiscursus.  Transactionele Analyse en zoek je verdieping? In deze vier bijeenkomsten komen o.a. ,  en  aan bod.  Transactionele Analyse is een praktische, heldere theorie die door iedereen te begrijpen is.  De begrippen zijn heel concreet en hebben een prachtige diepgang. Het heeft een brede toepasbaarheid en is een professionele benaderingswijze voor counseling, onderwijs en organisatieadvisering. De methoden en technieken kunnen worden gebruikt voor , , ,  en organisaties.  Meer informatie en aanmelden via link in de bio!          ;6.0;2018-01-12 11:50:36;januari script ouderboodschappen symbiose individuen gezinnen teams groepen volksuniversiteitenschede mpact053 transactioneleanalyse cursus counseling onderwijs organisatieontwikkeling organisatie enschede
1608;9608;2017-07-21 15:42;https://instagram.com/p/BWz4nN9BrFK/;0;0.0;3.0;gokidsnoordlimburg;51.472271;6.06;Vandaag op ontdekkingstocht bij   in ;3.0;2017-07-21 13:42:52;Aardbeienland Horst
1609;9609;2017-11-05 15:34;https://instagram.com/p/BbHfi_rBJA-/;0;3.0;89.0;leonardodaanvinci;51.916698;4.5;Bestie Supriseweekend in Roffa!           ;89.0;2017-11-05 14:34:14;rotterdam boompjes zwerven kunsthal katten zwerfkat harigehandtas pauldelvaux keesvandongen tanko airlineuniforms
1610;9610;2017-05-14 17:23;https://instagram.com/p/BUE-D0NFW1r/;0;0.0;12.0;opdekaap;51.90007;4.48318;feyenoord landskampioen!           ;12.0;2017-05-14 15:23:22;kroeg feyenoord kampioen landskampioen opdekaap dekaap katendrecht rotterdam rotterdamzuid voetbal football
1611;9611;2017-11-16 12:48;https://instagram.com/p/BbjhVqkH4wv/;+;0.0;13.0;gokidseindhoven;;;We zijn op zoek naar alle leuke en kindvriendelijke kerstmarkten in regio Eindhoven! Heb je leuke tips, laat het ons weten via eindhoven@go-kids.nl of in een bericht hieronder.          ;13.0;2017-11-16 11:48:37;kerstmarkt kerstmarkteindhoven kerst2017 eropuitmetkinderen mamablogger kerstineindhoven kerstuitjes eindhoven eindhovencity
1612;9612;2017-08-13 20:27;https://instagram.com/p/BXvnbCvh4Gs/;0;0.0;17.0;ingrid_bulsing;51.526989;5.97602;   ;17.0;2017-08-13 18:27:06;tzusje venray vakantie tapas
1614;9614;2017-06-10 21:29;https://instagram.com/p/BVK7rMVjvTe/;0;0.0;4.0;mirandavansteen;51.570599;4.6356;  Plaats tijdens de   een foto van jezelf of je groepje met een bord, driehoek of vlag van mij op instagram met  en win een cadeaubon van ;4.0;2017-06-10 19:29:22;winactie avondvierdaagse ettenleur makelaarmiranda intertoys
1615;9615;2017-12-13 03:25;https://instagram.com/p/BcoB-vLh5xn/;0;0.0;13.0;jeffsu111;;;Can't sleep.                           #     ;13.0;2017-12-13 02:25:30;rpdras3 rpdr drag dragqueensofinstagram dragqueen dragbaby newqueen maastricht fashion drag queenofhashtags dragqueen newbie dragqueensofinstagram rugirl dutch gay gayboy acting actor inspiration rpdr rupaul dragrace lelijkeeendjes seizoen1
1617;9617;2018-08-20 20:02;https://instagram.com/p/BmtcV31HE31/;0;9.0;34.0;blijfwakkernl;51.920231;4.488186;Wat vind jij van het nieuwe album van Winne?     ;34.0;2018-08-20 18:02:42;oprechtdoorzee odz winne topnotch 010
1618;9618;2018-02-24 01:41;https://instagram.com/p/Bfj0g2GB45D/;0;0.0;6.0;045onlinenl;;;Een nacht kou lijden voor de éérste Pinkpopkaarten in Heerlen HEERLEN – De eerste Pinkpopliefhebbers zaten bij -4 graden klaar voor de kaartverkoop bij de Satisfaction Recordshop in Heerlen. De verkoop start zaterdagochtend.  https://045online.nl/?p=19478       ]] ;6.0;2018-02-24 00:41:45;eerste festival heerlen kaarten nacht oranjenassaustraat pinkpop
1619;9619;2018-01-16 20:41;https://instagram.com/p/BeBb5TCgXCy/;+;104.0;367.0;debs_diary_;51.573208;4.762451;I'm home  De operatie is goed verlopen en ik ben blij! Ongelofelijk veel waardering voor de artsen en al het personeel in het ziekenhuis     ;367.0;2018-01-16 19:41:04;amphia langendijk amphiaziekenhuis
1620;9620;2017-07-29 16:03;https://instagram.com/p/BXIhUcqjIlA/;0;1.0;26.0;alvintoffler;51.92358;4.4754;Vanavond Jonathan Hoff and friends in Toffler  ;26.0;2017-07-29 14:03:23;Toffler Rotterdam
1621;9621;2017-12-21 20:03;https://instagram.com/p/Bc-a7wtDo6V/;0;2.0;8.0;tnwinterieur;;;Stalen douchewand geplaatst ;8.0;2017-12-21 19:03:33;Schiedam
1622;9622;2017-06-02 19:34;https://instagram.com/p/BU2IKnsBKGp/;+;19.0;146.0;northflix;53.127899;5.944283;Er staat een nieuw artikel op mijn blog met o.a. mijn 'Friday Favorites'. Kortom: mijn favoriete plekken, momenten, etc. van de afgelopen tijd. Dit is er één van: Earnewâld. .  Verder heb ik niets te vertellen, dus ik wens jullie allemaal een (hopelijk) fijn, lang en zonnig Pinksterweekend  . . .                             ;146.0;2017-06-02 17:34:28;friesland lovefryslan fryslan fryslân earnewald eernewoude aldefeanen nationaalpark nationalpark nationalparks fields field summerevening summervibes lovethis ig_discover_holland holland holland_photolovers igholland netherlands instanetherlands scenery landscapephotography landscape dutch dutch_connextion wonderful_holland super_holland sunshine
1624;9624;2018-02-23 20:53;https://instagram.com/p/BfjTfczHLKe/;+;0.0;23.0;elke.de.elzenboom;;;Heerlijk genieten van het prachtige weer met zoonlief en hondlief. Ik word helemaal vrolijk en krijg echt energie van dit weer. Hoe is dat met jou?         ;23.0;2018-02-23 19:53:12;elzenboom energie natuur aandacht levenslust lumierestrand Almere 50xinstagramsucces
1625;9625;2017-03-04 11:02;https://instagram.com/p/BRNk4hRh9It/;0;0.0;22.0;corriekoppelaar;;;Lek onder spoorbrug   ;22.0;2017-03-04 10:02:22;culemborg gelderland betuwe
1626;9626;2017-08-12 21:52;https://instagram.com/p/BXtMYqPjvQz/;+;0.0;35.0;the_body_buddy;;;:)                     ;35.0;2017-08-12 19:52:22;thebodybuddy bestepersonaltrainer2017 debesteversievanjezelf pbp personalbodyplan teamestherdeboer teamthebodybuddy fitforfree fitdutchie fitgirl fitfam fitchick groenten sterk strong fit fitness fitforfreegroningen groningen groningen050
1627;9627;2017-10-04 09:17;https://instagram.com/p/BZ0UH5THjJu/;0;1.0;56.0;guidewouter;53.360832;5.2155559999999985;West Terschelling Harbour                       ;56.0;2017-10-04 07:17:27;harbour wadden island terschelling west friesland holland travel travelphotography cycling cyclinglife outsideisfree shutuplegs ridelots strava holiday sun rad sport wind sea nature
1628;9628;2017-03-30 17:57;https://instagram.com/p/BSRKM0zgSim/;0;2.0;34.0;baronessa_la_gioia_x;;;Shop onze handmade lifestyle producten bij POUSH conceptstore Noordwijk         ;34.0;2017-03-30 15:57:34;pouch conseptstore handmadelifestyle noordwijk summertime dreamcatcher peace tipi
1629;9629;2018-05-28 13:54;https://instagram.com/p/BjUfCZPlGs-/;+;0.0;24.0;phalconofficial;;;Komende vrijdag is het al zover in de @hofnaraalten @clubnightaalten . Wie komt er allemaal dansen met o.a. @wearemoksi , @yummyummevents en natuurlijk Phalcon?        ;24.0;2018-05-28 11:54:26;Aalten AaltenseHelden Phalcon Moksi YummYumm Hofnar Feestje Fuif
1630;9630;2017-10-19 18:08;https://instagram.com/p/Bab42XMlPkE/;0;0.0;18.0;fs_studio5;;;MeidenspellenMiddag was geslaagd !       ;18.0;2017-10-19 16:08:45;meidenmiddag jongerenwerk Maatvast jongeren meidenwerk hoofddorp haarlemmermeer
1631;9631;2017-07-24 22:02;https://instagram.com/p/BW8Se8ghVqs/;0;0.0;30.0;vanistech_;;;          ;30.0;2017-07-24 20:02:52;annafriso kamperland bbq goededoelen zeeland saté burgers meatlover grillmaster chickensate campingannafriso
1632;9632;2017-12-06 15:52;https://instagram.com/p/BcXWQVolB-T/;0;0.0;10.0;lisettevangameren;51.887619;4.636188;Feestje bij Kinderdijk, 20 jaar Unesco Werelderfgoed       ;10.0;2017-12-06 14:52:17;kinderdijk unesco erfgoed worldheritage windmill molen wieken
1633;9633;2017-11-11 11:33;https://instagram.com/p/BbWgy74liaX/;0;1.0;22.0;dergunnar;53.21670200000001;6.55;Fahrrad fahren            ;22.0;2017-11-11 10:33:45;Groningen nederland Niederlande Reise Fotoreise picoftheday pictureoftheday experimente Fahrrad fiets Nikon D500
1634;9634;2017-09-17 12:03;https://instagram.com/p/BZI1qbIhEOg/;+;2.0;35.0;thevintagebluedresser;;;Blue baby socks! We're back from a lovely week away and my baby nephew will probably be the coolest kid on the block wearing these cuties we got for him  * Dat was een fijn weekje Texel, lekker stormachtig en meteen onze eerste warme chocolademelk met slagroom 'van dit seizoen' gescoord  Bij Ecomare kochten we deze te leuke sokjes voor mijn baby neefje, ik denk dat-ie ze gaaf gaat vinden  -                    ;35.0;2017-09-17 10:03:56;souvenir zondag ecomare texel wereback sokken socks footwear thevintagebluedresser blue blauw cadeautje baby neefje turquoise opmijnkastje haveaniceday sunday andthesunisout ikwilzezelfook
1635;9635;2018-01-20 10:26;https://instagram.com/p/BeKotZ1lYJN/;0;0.0;10.0;dwg.laarbeek;51.534698;5.6303;Rene van Heugten uit  voorgesteld als nieuwe kandidaat    Zie facebook voor volledige bericht.;10.0;2018-01-20 09:26:12;beekendonk gr18 laarbeek DWG
1636;9636;2017-09-18 16:05;https://instagram.com/p/BZL2IXXHdjr/;0;5.0;41.0;j_e_r_o_e_n_82;;;Eikeldopje                ;41.0;2017-09-18 14:05:45;winterswijk achterhoek jedoethetindeachterhoek herfst autumn igholland igersholland lesismore natuurmonumenten staatsbosbeheer natuur nature lumix lumixtz100 tz100
1637;9637;2017-01-20 18:01;https://instagram.com/p/BPfmoKlgkvj/;+;2.0;41.0;annekeras;51.406651;5.47954;Lexi       ;41.0;2017-01-20 17:01:09;zwemles groteneef Levi vanderValkhotel Eindhoven
1640;9640;2018-01-04 17:03;https://instagram.com/p/BdiJfyon143/;0;1.0;19.0;hommehome;;;Pre spring it is       ;19.0;2018-01-04 16:03:50;anerkjendt scotchandsoda newcollection windowshopping mannen scherpenzeel
1641;9641;2017-07-31 21:26;https://instagram.com/p/BXOP6d-l1xa/;+;2.0;86.0;x.rosannah;;;   ;86.0;2017-07-31 19:26:44;Kermis Vlissingen krullies 2017
1642;9642;2017-04-10 20:47;https://instagram.com/p/BStyWatAY3u/;+;1.0;30.0;followinterieurstyling;52.486565;4.752047;FOLLOW--> Project Amsterdam-Noord. We zijn weer lekker bezig.. alvast een voorproefje..                  ;30.0;2017-04-10 18:47:08;followinterieurstyling interieuradvies interieurstyling interieurtips meubelvoorstel materialen leder stof vilt flexa verf kleuradvies grijs navyblue grijsgroen planten cactus monday freshstart
